gene	pLI
LASP1	0.829224819653552
NEUROD2	0.724759874630291
MIEN1	0.761621204919084
CACNB1	0.997401711198212
RPL19	0.965862800324686
FBXL20	0.997453199485876
CDK12	0.999959650910942
PNMT	0.000583439935611109
ERBB2	0.999741812256813
C17orf98	0.434167396779087
FBXO47	0.042075551705944
MED1	0.999966843102168
STARD3	0.293732443279495
TCAP	0.716441667572179
CASC3	0.998155693000291
THRA	0.0982669828634515
WIPF2	0.637952105187218
CSF3	0.816986734072266
GSDMB	0.000168483427083525
MSL1	0.978039683389153
CDC6	4.77855093376335e-06
NR1D1	0.909638060283614
MED24	3.45765247973972e-07
GJD3	0.00477827633698897
RAPGEFL1	0.949343337381943
CTD-2267D19.3	0.335425230492149
ORMDL3	0.713564496060896
GSDMA	1.94671705962227e-12
RARA	0.907158679336714
IKZF3	0.991885565892287
ZPBP2	0.00337805809516424
GRB7	0.00038467461953388
PSMD3	0.998589985032657
SMARCE1	0.996764969836841
KRTAP3-2	0.489810911990405
KRTAP3-3	0.00464044749100883
KRT27	2.90203532710258e-12
KRT40	0.000693622452662888
TMEM99	0.000238929707948592
TOP2A	0.999055681132538
KRT24	1.66098692192486e-10
KRT12	2.57759139473276e-09
KRT39	2.40089346280139e-09
IGFBP4	0.208706323320025
TNS4	5.41882868977406e-05
CCR7	0.610352646983713
KRT23	8.50214610993969e-08
KRT222	0.0422372709488478
KRT28	4.85551396116774e-06
KRT25	5.73793014326527e-06
KRT20	0.000688245201895392
KRT26	1.96849612591363e-09
KRT10	0.628202204345712
KRTAP4-3	0.00446237805379427
KRTAP2-3	0.0855031230080777
KRTAP4-9	0.00133364187946587
KRTAP4-16P	0.00529374057783249
KRTAP1-1	0.254925091754066
KRTAP1-5	0.000947384895644229
KRTAP4-6	0.0792122927506369
KRTAP4-2	0.00485373093961232
KRTAP1-3	0.654355432738071
KRTAP4-5	0.00960532357015313
KRTAP3-1	0.489035216689072
KRTAP4-12	0.735539554232099
KRTAP4-4	0.00759127293515224
KRTAP4-7	9.7020545571053e-06
KRTAP4-11	0.0922618761272459
KRTAP2-4	0.0939724436379611
KRTAP4-8	0.058785461275561
KRTAP1-4	0.513514163635513
KRTAP4-1	0.182619224198295
KRTAP9-9	0.00687937475315463
KRT35	0.0116236142038205
KRT32	5.92041788660369e-13
KRTAP9-4	0.000725635328104443
KRTAP9-3	0.0436936228423188
KRT33A	7.04324723051315e-12
KRTAP9-2	0.236777385734102
KRT33B	1.07367443942641e-06
KRTAP9-7	0.00526417855421576
KRTAP9-1	0.00124519533865513
KRTAP9-6	0.196562141865926
KRTAP9-8	0.0428147373765712
KRT38	0.00266447729295637
KRTAP17-1	0.550319665285065
KRT34	9.52209566435569e-06
KRT31	0.900234007668819
KRT37	0.00935654944193177
KLHL11	0.0351215931005457
JUP	0.0971991623417345
KRT9	0.000819289895372479
FKBP10	0.00238804469856855
ACLY	0.979767232272777
LEPREL4	1.41813799546623e-06
KRT17	2.32441064995089e-05
KRT36	1.45935889506476e-08
NT5C3B	0.00029349919526796
KRT16	8.33913038541581e-09
CNP	0.859357774619257
KRT19	0.0699464560944728
KRT15	1.07523854368401e-13
EIF1	0.751852897859077
KRT14	0.0479333589536288
KLHL10	0.904640161129595
KRT13	0.0342989229482697
HAP1	3.83098873634901e-16
GAST	0.102729831463574
DNAJC7	0.999403561035416
TUBG1	0.961039895069126
PTRF	0.10375083964686
ATP6V0A1	0.99784763198077
STAT5B	0.999853435163841
STAT3	0.999959383973559
HSD17B1	0.0461281428956481
HCRT	0.514078815896975
GHDC	1.09547883593048e-05
DHX58	1.12458305326382e-06
NAGLU	0.00589838661869293
PSMC3IP	0.00011697508756417
KCNH4	0.999939640409845
MLX	0.401853138665741
FAM134C	0.0861410726025072
HSPB9	0.00434640825330136
RAB5C	0.787024992640271
NKIRAS2	0.0529789879500946
STAT5A	0.999621527621788
KAT2A	0.970098444179181
COASY	2.4807783864928e-07
AARSD1	8.29907211850409e-08
EZH1	0.00504377164529397
COA3	0.00390889111078494
PTGES3L	0.0212722209086735
VPS25	0.909303400459865
TUBG2	0.00241390806740476
BECN1	0.997580044484202
PTGES3L-AARSD1	6.89913094299426e-09
PSME3	0.98213019512331
CNTNAP1	0.628338776337729
RAMP2	0.0213065962089757
RPL27	0.807844015298475
CCR10	0.00513127855974759
CNTD1	0.0731869454538322
WNK4	2.16984291390955e-10
AOC3	1.60977041618766e-08
RUNDC1	0.0659071286928258
PLEKHH3	0.0476038372923028
G6PC	0.00705799789248844
AOC2	1.17589708817881e-08
PYY	0.0515869677952371
PPY	0.569191972388983
NBR1	0.00423592723204713
CD300LG	0.398710750344108
NAGS	0.000197127958199844
RND2	0.0213962276210914
ARL4D	0.437062566155795
VAT1	0.0153280954713798
MEOX1	0.241431365171864
MPP3	0.000993681351518637
IFI35	2.44849790829986e-08
TMEM106A	0.00719649670140713
DUSP3	0.728477061104327
SOST	0.365166053341449
DHX8	0.680467556356254
MPP2	0.00129031591702553
ETV4	0.00707289653198909
BRCA1	6.29039203055035e-20
CCDC43	0.000876777381428018
GRN	0.429293923610509
ITGA2B	4.04393062408755e-05
UBTF	0.999992797677197
SLC4A1	0.989603946505861
RUNDC3A	0.948722186685989
G6PC3	0.000278352601702385
C17orf53	9.85073708848067e-07
LSM12	0.918242398487194
SLC25A39	0.000309957270499887
TMUB2	0.00100015915177787
C17orf104	0.971702398516998
ASB16	7.70622169106535e-10
TMEM101	0.1447236183054
HDAC5	0.999245041385347
GPATCH8	0.999986658392179
ATXN7L3	0.921127930618527
HEXIM1	0.933632745499153
PLCD3	7.64855842019499e-05
KIF18B	0.00596707671750106
DBF4B	5.76539802170054e-07
GFAP	0.00273288079792492
NMT1	0.999375647295239
HIGD1B	0.00197711530818508
CCDC103	0.00164811934764438
PLEKHM1	0.927045404843847
GJC1	0.933316839062356
DCAKD	0.0251330268060053
ADAM11	0.136803035230484
SPATA32	0.00012797477519547
EFTUD2	0.999993479147385
FMNL1	0.999775264602518
ARHGAP27	0.0151314477052739
HEXIM2	0.323368327637962
ACBD4	5.53853571321004e-05
MYL4	0.00094186866050938
SPPL2C	0.000107765140504826
NPEPPS	0.999723329824467
KANSL1	0.999965202246749
WNT9B	0.0435594057966971
GOSR2	0.00018180589177072
ITGB3	0.250611212616127
LRRC37A	0.876144558926161
MAPT	0.000128312556391772
CRHR1	0.915835248052906
EFCAB13	5.32888888112805e-16
KPNB1	0.999995670999931
CDC27	0.891952486006493
NSF	0.591169100070909
STH	0.032197775420719
RPRML	0.441310649486623
WNT3	0.934270341412706
MRPL10	0.252001599908494
SCRN2	2.25521286848326e-06
NFE2L1	0.996232305566401
HOXB3	0.578172264476556
LRRC46	7.82871727586495e-05
COPZ2	0.00124764300292725
PNPO	2.07192637917067e-05
HOXB2	0.00140529183294872
SP2	0.953287443000452
TBX21	0.945262032274083
SNX11	2.10628077150713e-05
CDK5RAP3	3.21237858507292e-09
CBX1	0.938154810270621
OSBPL7	0.614267633101336
HOXB1	0.0943267461885064
HOXB4	0.411157939005278
PRR15L	0.495868934624945
TBKBP1	0.117553900835665
SKAP1	0.000826293108149261
SP6	0.0204512618265595
GNGT2	0.174656987211156
B4GALNT2	1.61487134636591e-05
PRAC1	0.00186635783005171
HOXB13	0.0458974741117281
HOXB6	0.207823198215665
TTLL6	1.60153827714263e-06
SNF8	0.22224013436261
UBE2Z	0.913183526615667
HOXB8	0.390177627935317
GIP	0.144888672333902
PHOSPHO1	0.634179221792904
HOXB7	0.00623279125100894
ATP5G1	0.31361126257355
ABI3	0.104559033201486
HOXB9	0.0941481044944471
CALCOCO2	0.0173617624188786
IGF2BP1	0.996295965586018
HOXB5	0.819406682014288
ZNF652	0.961608524564106
EME1	1.97222745514928e-08
MRPL27	0.366176168291675
XYLT2	0.567738638598806
PPP1R9B	0.994583946334098
SLC35B1	0.00905797745755973
SGCA	0.480859685643264
FAM117A	0.000225003915738547
PHB	0.780752004470088
NXPH3	0.783162816217809
PDK2	0.113719473066328
TAC4	0.0351055523655408
SAMD14	0.0582616818298681
DLX3	0.229585063914317
ITGA3	0.00361384988208947
KAT7	0.999885395082781
COL1A1	0.99999999709363
SPOP	0.988413956431523
NGFR	0.185834820251716
TMEM92	0.115376044464029
DLX4	0.0268954754256296
WFIKKN2	0.101976814553137
NME1-NME2	0.0386122312104616
NME1	0.00617758878242808
SPATA20	9.60321879555417e-05
ANKRD40	0.62775914949282
CHAD	0.0289346335113039
CA10	0.957409868508741
ACSF2	0.0360894137347127
TOB1	0.788538582794146
LRRC59	0.414097757290653
NME2	0.0386122312104616
RSAD1	2.67245597904404e-06
SPAG9	0.999998632392897
EPN3	3.41354924507816e-09
LUC7L3	0.99993115183579
MYCBPAP	0.0144657687908564
CACNA1G	0.999998722751119
ABCC3	2.97359097899413e-12
UTP18	0.670105820230273
MBTD1	0.990907304599449
DGKE	0.00906565760558492
PCTP	9.20139649549667e-06
HLF	0.862980026118427
COX11	0.349207404671049
COIL	0.0472031885899236
TOM1L1	0.00141822487712432
C17orf67	1.95833390293446e-05
KIF2B	1.82842435254001e-14
ANKFN1	0.000198523456412823
NOG	0.681257071473413
STXBP4	2.07698939063239e-13
MMD	0.0487084092517056
SCPEP1	1.07488315149534e-06
TMEM100	0.499627449484072
TRIM25	0.31236305537048
AKAP1	0.751131483679908
MSI2	0.94343481024356
LPO	2.44135049810006e-08
SRSF1	0.988126902014706
BZRAP1	0.828932137128906
MRPS23	0.0366678499269121
EPX	1.0146080748664e-09
OR4D1	0.00024433631260748
MPO	2.97274169730583e-08
DYNLL2	0.683784637374907
HSF5	0.664771851529231
VEZF1	0.983439731862421
MTMR4	0.99791802598692
CUEDC1	0.000204214294007593
C17orf47	6.92039976946695e-06
SUPT4H1	0.686700863094779
RNF43	0.170575053577686
SEPT4	0.0309185743728458
TEX14	2.28212344963101e-18
OR4D2	0.0125986503756925
MKS1	1.10196146142099e-09
RAD51C	1.21347684806286e-08
CA4	0.00754918374658854
USP32	0.999999998483909
HEATR6	3.07082570089789e-09
TRIM37	0.998727190161096
PTRH2	0.327833058357815
SMG8	0.0416165669732989
CLTC	0.999999987754805
VMP1	0.885338201202511
YPEL2	0.915653821280855
PPM1E	0.958554532698754
APPBP2	0.999591066738273
SKA2	0.0203136357413079
DHX40	0.989904572926858
RNFT1	0.0348237247998403
TUBD1	0.0327744497069784
RPS6KB1	0.995486496776479
C17orf64	0.324089995367007
GDPD1	0.010121561467331
PRR11	1.66981003862044e-06
ACE	9.77775561979846e-17
BCAS3	0.998822520257222
CYB561	0.909745130202865
MRC2	0.996427619389606
MED13	0.999999999398011
DCAF7	0.860824483206117
MARCH10	7.84549065264881e-13
BRIP1	1.78288999376956e-11
NACA2	0.369286514477641
TANC2	0.999999988872603
EFCAB3	8.61248244847352e-05
RP11-15E18.4	0.126465577331703
PPM1D	0.074131209841097
KCNH6	4.21987817723733e-16
INTS2	0.999967623926273
TBX4	0.28222561230932
METTL2A	5.40249650938796e-05
TLK2	0.999999105330758
TBX2	0.94627113134639
C17orf82	0.000488019450163512
TEX2	0.994152709964541
GH1	0.0135327658443049
PSMC5	0.951910941935305
DDX42	0.99998339936703
CCDC47	0.0067413994718074
SCN4A	0.592172481930675
LIMD2	0.0154209032173688
ERN1	0.950713892452131
CD79B	0.937484236837268
TACO1	0.703339285465453
CSH1	0.731143266507105
STRADA	0.00536447894162509
CSHL1	0.0129129439872042
SMARCD2	0.991364517148364
CSH2	0.432728609297168
FTSJ3	0.854334669835801
GH2	0.000185526274775404
ICAM2	0.0920163599665326
MAP3K3	0.998617282499067
APOH	3.7321079441666e-11
PSMD12	0.9944701653466
BPTF	0.999999999977188
PITPNC1	0.950143902464563
AXIN2	0.252609036435613
NOL11	0.889556862947031
CACNG1	2.79632964048198e-06
C17orf58	0.076805588873478
POLG2	9.61669461002998e-07
CACNG4	0.169939852927706
GNA13	0.820216514014333
DDX5	0.994730822848553
SMURF2	0.999998411479643
CEP95	1.64525191070212e-08
HELZ	0.999999999608294
CACNG5	0.0443484385712132
RGS9	7.25198868738671e-09
CEP112	2.65412882504465e-15
PRKCA	0.971623366108322
ARSG	4.67045647586459e-05
SOX9	0.977486678974337
ABCA5	4.94931118089464e-12
FAM20A	0.0066402066000215
ABCA10	7.61921991479345e-25
ABCA8	1.24067392761031e-30
WIPI1	0.366777331431172
PRKAR1A	0.998490237484339
SLC16A6	0.501820005940887
AC079210.1	0.0362163002485604
KCNJ2	0.950258360897155
ABCA6	4.64549116111297e-13
MAP2K6	0.901525775979344
AMZ2	6.28930387535007e-08
KCNJ16	2.93272661138828e-06
SSTR2	0.211139849194
SLC39A11	0.000287941832215923
KPNA2	0.607561127170156
ABCA9	4.93212539970123e-24
C17orf77	0.00876175246836414
CD300A	0.000208817355717657
CD300LD	0.0389176980293619
GPR142	3.29054078404796e-05
C17orf80	9.72661283639621e-08
COG1	0.51723467049623
GPRC5C	0.00406361305262968
CD300LB	0.000441191986717434
CDC42EP4	0.091250910043118
SDK2	0.985597147893464
TTYH2	0.570353850664017
FAM104A	0.577255018062093
RPL38	0.875973320484075
CD300E	0.277692648412259
KIF19	4.46256290246388e-12
CD300C	0.000400346534824223
AC103809.2	0.206913440573311
BTBD17	0.0493540687830273
DNAI2	4.7737854121857e-09
RAB37	0.000302264412919949
OTOP3	4.76751287914177e-06
ICT1	0.312585430734694
FADS6	1.52941912076642e-05
SLC16A5	0.000155804896644204
ATP5H	0.008558580804367
ARMC7	0.0132632268534226
TMEM104	0.000461557594505784
HID1	0.671272613866589
HN1	0.0169356202210285
CD300LF	2.09283712928287e-05
CDR2L	0.00682741388883191
KCTD2	0.0507503156005996
GRIN2C	0.00993505135875783
FDXR	0.000490660597860232
NAT9	0.0651978148643577
OTOP2	9.05597242335608e-08
NT5C	0.0553940162658497
USH1G	0.000765110205244727
SLC9A3R1	3.92326329846505e-05
GALK1	0.000633696213722665
NUP85	0.999303492008957
LLGL2	6.44533144117716e-06
SAP30BP	0.000269326423223804
SUMO2	0.836405481358581
MRPS7	0.0616434278439477
GRB2	0.827623314321245
MIF4GD	0.000965767949871133
UNC13D	3.52064039856884e-10
CASKIN2	0.999959403469292
TSEN54	8.83700296463308e-06
KIAA0195	1.66626681296178e-05
UNK	0.985098743929467
SLC25A19	0.915114054044215
H3F3B	0.797077820197624
GGA3	0.311134423181582
ITGB4	5.33954352175597e-12
RECQL5	9.59348879442308e-08
UBE2O	0.999990163354499
EXOC7	0.035703939555124
ZACN	6.29094396285603e-14
CDK3	0.0142671190455267
FBF1	5.90349923375339e-19
TRIM47	0.635690416447315
MRPL38	9.49343359561485e-05
WBP2	0.294398298674006
PRPSAP1	7.36670155473453e-10
UBALD2	0.257480072565953
ACOX1	0.535078994492665
EVPL	1.0418281930111e-09
QRICH2	2.67635086706184e-19
TRIM65	1.33693784959875e-06
SPHK1	6.26729262915578e-05
GALR2	0.0385679390883834
SRP68	0.186553986988257
RNF157	3.74131286961504e-05
FOXJ1	0.815323867062848
METTL23	0.780138024803487
TMC8	8.91206274432913e-12
JMJD6	0.751379695784901
TMC6	1.06366264890252e-07
ST6GALNAC1	4.83491306148951e-12
MFSD11	0.0024816049335493
TNRC6C	0.999998269272086
SYNGR2	0.000456490445712493
ST6GALNAC2	1.42210802852959e-06
MGAT5B	0.976498024823436
MXRA7	0.0122200768716805
SRSF2	0.925719134378011
SEPT9	0.963179318593828
PRCD	0.00259200764838447
AANAT	0.0117014739442253
SEC14L1	0.689715129028522
RHBDF2	0.000380518812927273
CYGB	0.584256208247242
C1QTNF1	0.00035803576174374
BIRC5	0.189336083277338
USP36	0.988277965797941
DNAH17-AS1	0.464567896946886
SOCS3	0.583610103541833
CANT1	0.0131875082350867
TIMP2	0.839962441999659
AC087645.1	0.190586842406021
ENPP7	1.0014549530501e-10
CYTH1	0.997984277831616
TK1	0.221742051919445
AFMID	0.156510887139041
PGS1	0.00053114398633323
LGALS3BP	1.6285828776949e-07
ENGASE	8.72737248351363e-19
SLC26A11	8.21601916995284e-09
CBX8	0.991675263265348
RNF213	1.88703622586483e-24
ENTHD2	0.00187683233011361
NPTX1	0.941526537982141
CCDC40	7.64509084973314e-11
CBX2	0.943705673410083
AZI1	1.02310622954471e-05
ENDOV	9.52717264171222e-06
GAA	5.84804892685766e-11
TBC1D16	0.0853957757454388
CBX4	0.331622950195246
BAIAP2	0.926028336489408
CARD14	2.16805421663634e-14
RPTOR	0.999999875228164
CHMP6	0.721136992608031
SGSH	0.000388095123349561
AATK	0.702111135387742
EIF4A3	0.998063846399013
SLC25A10	0.046056666556784
ACTG1	0.849780434079787
NPLOC4	0.997099310025674
GCGR	0.470044608000566
C17orf89	0.395250351381951
TMEM105	0.0664352891178629
RP11-1055B8.7	0.985898899817079
HGS	0.0463615718038936
PPP1R27	0.0123375756541405
C17orf70	0.0540765469729561
MRPL12	0.0419585002530827
FSCN2	5.67688954447097e-07
CCDC137	6.00360308494033e-05
OXLD1	0.0404169391384916
PDE6G	0.0126424121015059
FAM195B	0.345863156061904
TSPAN10	5.63971978312139e-06
ARL16	0.0186406275519067
SLC38A10	3.80826123495521e-07
NOTUM	0.00256132731868638
DUS1L	0.000102386643922442
ARHGDIA	0.686272701408687
RAC3	0.839642575906724
PYCR1	0.000241636010944407
SIRT7	0.833540810628567
MAFG	0.627527537511709
NPB	0.447402223421383
FASN	0.999999452326947
ALYREF	0.816518107575845
STRA13	0.593626535439377
LRRC45	7.96741146468927e-06
GPS1	0.973838309797574
DCXR	0.000143535819263572
RFNG	2.98669761797836e-08
ASPSCR1	7.53661080529054e-07
P4HB	0.990131249484004
PCYT2	0.164851794445566
ANAPC11	0.530373564062539
CD7	0.422569902902892
C17orf62	0.00507019519696848
TBCD	0.000280963702164025
CSNK1D	0.987671653747715
FN3KRP	0.000116385261219808
CCDC57	3.05581477339658e-11
OGFOD3	0.05917455349388
SLC16A3	0.283025224561564
NARF	0.00345100933590456
RAB40B	0.00279121759597899
FOXK2	0.870647342767133
FN3K	6.15636750557393e-05
UTS2R	1.51534572811378e-05
ZNF750	0.809718378666186
SECTM1	0.153708274790827
TEX19	0.00015715059702288
B3GNTL1	4.8188196010718e-08
HEXDC	2.44688127212378e-05
WDR45B	0.846178004659122
METRNL	0.846206646790778
EMILIN2	3.52390266242132e-09
COLEC12	0.98476031696746
USP14	0.83955389610414
MYL12A	0.00129258236255569
METTL4	0.000416303113372188
LPIN2	0.731052475806973
CLUL1	1.44075081764648e-06
CETN1	0.541941024163775
SMCHD1	0.999999996798033
YES1	0.0213733320289543
TYMS	0.978136957602632
ADCYAP1	0.4340019624311
MYOM1	1.17334737146002e-21
NDC80	0.002913379954734
TGIF1	0.0746232952234884
THOC1	0.93847542368753
RP11-683L23.1	0.0396859678160759
ENOSF1	1.57485425204653e-07
C18orf56	0.189116903364916
MYL12B	0.28166786914367
EPB41L3	0.837157479334371
DLGAP1	0.999350224500561
RAB31	0.044704876817658
PTPRM	0.999983552437047
L3MBTL4	8.03104993439733e-08
RALBP1	0.510201166344581
ANKRD12	0.999999341148619
PPP4R1	0.99898783703205
LAMA1	1.26102606794868e-20
SOGA2	0.516083107418756
LRRC30	1.89542405222804e-07
TXNDC2	1.81014329013016e-07
RAB12	0.675181057923308
NDUFV2	0.00539547237052891
ZBTB14	0.595012865579349
TWSG1	0.875257178569946
ARHGAP28	0.0320551617362464
CEP192	5.99686254447258e-06
VAPA	0.365919317901293
IMPA2	0.182995148290021
SLMO1	1.25070803034971e-06
APCDD1	0.00240294025726675
PSMG2	0.0025724845108179
CHMP1B	0.68016176976203
CIDEA	0.0621391668228474
SPIRE1	0.513308517532693
GNAL	0.97797879790529
CEP76	0.0344049035311559
PIEZO2	0.948005712894976
PTPN2	0.998387201651281
TUBB6	0.000354285041628883
ANKRD62	0.474961452949149
MPPE1	0.000162855838156605
SEH1L	0.898084969729521
NAPG	0.0515545411909428
AFG3L2	0.388693888914968
ESCO1	0.999504182099964
TMEM241	0.00127482665341116
CABLES1	0.308261883757429
MIB1	4.52161866587818e-37
MC2R	0.0552974730297475
RNMT	0.211514271720082
POTEC	0.109686457586193
ROCK1	0.999998543675827
LDLRAD4	0.719189442832181
RBBP8	0.000873463407108589
MC5R	0.000982701942341283
ZNF519	3.09453874691332e-05
FAM210A	0.0120269071237375
ANKRD30B	1.32306514188182e-08
CTAGE1	8.47494977463569e-06
ABHD3	2.84058783575622e-05
SNRPD1	0.832079689179388
PSMA8	0.00261734745857799
HRH4	8.60780322899285e-08
OSBPL1A	4.0616849037047e-05
DSC3	7.50729267956494e-18
TAF4B	0.986500195276065
TTC39C	0.0316493037543583
IMPACT	0.000644397779186945
LAMA3	9.08213541767123e-20
RIOK3	0.00985091472584608
CHST9	0.00010163707430067
C18orf8	0.999596086224265
CDH2	0.943000066766646
AQP4	0.0140701766201917
KCTD1	0.921873683445805
DSC2	0.169876677837856
NPC1	0.00582749634581851
CABYR	0.00519512194979025
ANKRD29	8.93960710795401e-05
SS18	0.989034116704311
ZNF521	0.999944877002583
DSG4	2.01726899033148e-05
CCDC178	2.73504537691531e-28
MEP1B	6.96976488934832e-21
GAREM	0.923656095778797
ASXL3	0.999900585009094
DSG3	2.45796008060264e-12
KLHL14	0.191920174790354
NOL4	0.996890001926492
RNF138	0.693945111928149
TTR	0.117616298942253
AC012123.1	0.121687373576467
DSG1	0.986924259740827
DSG2	0.00157815041998709
TRAPPC8	0.999998044179443
DTNA	0.803510420678534
B4GALT6	0.992620725537357
DSC1	7.57049826348519e-08
MAPRE2	0.953346256839757
RNF125	0.0652481021103097
SLC25A52	0.00488573881982612
SETBP1	0.997514678594916
KIAA1328	3.33008483028921e-05
SLC39A6	0.010087647968999
PIK3C3	0.020465698245632
RIT2	0.607487258445262
ZNF24	0.99318417962001
RP11-322E11.6	0.0147704046942627
SYT4	0.102438886911914
CELF4	0.952124795299741
RPRD1A	0.557773404501526
FHOD3	0.997241571361523
ZNF397	0.000737673418519835
ZSCAN30	3.91867039581178e-09
ZNF396	1.97506770234193e-07
TPGS2	0.00359532893208338
GALNT1	0.584669627259909
ELP2	1.69103726247246e-07
MOCOS	2.35834217790531e-07
C18orf21	0.00204342438136785
INO80C	0.000383172607804
IER3IP1	0.0936658695568571
SKOR2	0.616257800628986
SLC14A2	6.3360774835864e-14
TCEB3B	5.74735820127196e-09
KATNAL2	5.93006217434244e-05
ATP5A1	0.997838164092148
RNF165	0.955123145332448
PSTPIP2	0.229910656671587
HAUS1	0.00114770850962884
PIAS2	0.995647092165257
SLC14A1	7.34399057785557e-07
SIGLEC15	7.25837048645805e-11
ST8SIA5	0.0125072287780705
EPG5	3.14919212130582e-06
HDHD2	0.000287311051894558
C18orf25	0.871058135311829
SKA1	5.26549207858379e-06
CXXC1	0.998968600580565
ZBTB7C	0.894355284388512
SMAD7	0.96780301620601
ELAC1	0.880972878474856
RPL17-C18orf32	0.52896873981509
MYO5B	5.88425709732258e-09
CTIF	0.966284321505648
MRO	0.000111733386507772
MAPK4	0.633733100904333
SMAD2	0.99530709458603
RPL17	0.426203841191636
C18orf32	0.572619299970246
ME2	6.0368107375654e-06
DYM	1.50495271131866e-09
CCDC11	2.77888136090031e-11
ACAA2	0.0124289118510474
MBD1	0.887223170281873
LIPG	0.000258474289300063
TXNL1	0.934701245840289
BOD1L2	0.522909040853929
STARD6	0.0199413505930645
RAB27B	0.645449967792097
WDR7	0.999999861681063
MBD2	0.984414084437009
ONECUT2	0.89100187162799
C18orf54	2.4736580769933e-05
DCC	0.999997836438964
MEX3C	0.935671602305881
TCF4	0.99961761213725
DYNAP	0.389972390188128
FECH	0.0814256182221525
SMAD4	0.988019819044614
POLI	9.45570610409255e-07
ATP8B1	0.00115871768859673
ST8SIA3	0.953722848805641
NARS	1.62046873700152e-05
NEDD4L	0.999969919655488
CCDC68	2.1242016308356e-06
GRP	0.000172234069649243
KIAA1468	0.999997267327437
MC4R	0.000129427473106346
RNF152	0.00666267698811682
SEC11C	0.650900501223674
CCBE1	3.32084696317498e-05
MALT1	0.9844764793324
CPLX4	0.00184861854372395
RAX	0.828651261319724
ZNF532	0.956621689139244
ZCCHC2	0.535457408628533
ALPK2	2.26016797998977e-12
CDH20	0.992526837748978
PMAIP1	0.477077150783265
AC015989.2	0.102100230019876
PHLPP1	0.946632752428517
BCL2	0.326859807436877
PIGN	6.61663436960207e-17
TNFRSF11A	0.819638845649643
LMAN1	0.921202170803185
SERPINB2	0.000223642164505855
CDH7	0.570043991591593
DOK6	0.35655087552278
SERPINB7	4.3731779810608e-05
SERPINB8	2.41364870666855e-05
SERPINB5	0.387261590953714
SERPINB11	2.3274701935443e-07
DSEL	6.30253297639309e-05
SERPINB12	3.47823847985686e-15
KDSR	0.364029102221055
HMSD	0.0019624729385969
CCDC102B	7.0784031132455e-08
VPS4B	0.425217319235946
SERPINB13	0.000373577295749093
SERPINB4	5.66332344756721e-10
SERPINB3	3.54644905445146e-13
SERPINB10	3.55198465075819e-05
CDH19	2.31436051699333e-07
TMX3	0.350680789048681
CYB5A	0.145763759342999
CNDP1	0.000260172824626054
TIMM21	0.00347330870766601
CNDP2	0.0173289545965431
ZADH2	0.000357490951409745
RTTN	9.03563095525572e-10
CD226	0.802114415422392
RP11-321M21.3	0.105767837990549
SOCS6	0.867508482832945
ZNF407	0.999997140822655
CBLN2	0.307297519876831
NETO1	0.979169420465218
TSHZ1	0.917493917783454
FAM69C	0.0873266321415037
FBXO15	0.0180601163657723
GALR1	0.00105890119106095
NFATC1	0.986888082232292
CTDP1	0.992918505606393
SALL3	0.0658556946350173
PQLC1	0.000173268575845371
MBP	0.860071576548356
KCNG2	0.0299797161466044
RBFA	0.00137187799173979
ZNF236	0.99998537225464
ZNF516	0.162666530077709
ATP9B	1.69129272195849e-10
SMIM21	0.000399579318431534
ADNP2	0.626789039418413
TXNL4A	0.00133342389557583
PARD6G	0.0913176291532082
MADCAM1	0.406769021554425
ODF3L2	0.00262566412967214
THEG	1.71542617417901e-06
CDC34	0.526453841767551
MIER2	0.956585322118655
FSTL3	0.399267557694111
POLRMT	1.06802247737999e-10
OR4F17	0.518749226077933
PPAP2C	0.00193694825409843
SHC2	3.82720321562336e-05
PALM	0.33828050855667
GZMM	0.000908051128681453
MISP	8.6690178302665e-09
HCN2	0.943821442812579
FGF22	0.00084721433475006
PRSS57	1.08044454237153e-07
RNF126	0.934639745437321
TPGS1	0.157355820432648
BSG	0.0414026358311247
GRIN3B	0.00385832590477172
PTBP1	0.997588995775994
KISS1R	0.00329647143161748
PRTN3	0.000634333085429631
POLR2E	1.70904145111901e-05
GPX4	0.0710449897642561
WDR18	0.867608359555924
MED16	0.00919853900951247
SBNO2	0.857178388005147
R3HDM4	0.0775666520291591
CFD	0.0171964008299081
LPPR3	0.215166168189622
TMEM259	0.865178289147713
ELANE	0.72611158016767
ABCA7	4.78763200951999e-34
AZU1	0.0823977229214384
STK11	0.97026131159208
ARID3A	0.330406789681855
CNN2	0.508864630977962
HMHA1	0.583770312879887
RPS15	0.690275689183175
ADAMTSL5	9.69725727763077e-09
C19orf25	0.034062403988401
MBD3	0.904421485133271
ATP5D	0.0082502436642709
C19orf26	0.00269981349871906
NDUFS7	0.706737881154044
GAMT	1.71678078479176e-05
PLK5	0.0793867775945399
MIDN	0.0360779360442936
REEP6	0.000319365106438341
DAZAP1	0.999117802940499
CIRBP	0.54506230977519
APC2	0.999936879931224
EFNA2	0.361436186948742
PCSK4	8.60582172384317e-13
MUM1	0.0150251863915199
UQCR11	0.173321516021242
DOT1L	0.999941922150267
ABHD17A	0.042435907113562
TCF3	0.383400069828161
REXO1	0.940387247998389
JSRP1	5.61427531871982e-07
OAZ1	0.0726764878941347
KLF16	0.488435927909528
ATP8B3	5.06779915684677e-18
